user_id,username,role,grade,major,class_name,profile_tag,assessment_date,usage_frequency,scenario_pervasiveness,academic_substitution,independent_thinking_loss,result_verification_weakness,critical_judgement_weakness,academic_integrity_risk,privacy_security_risk,social_collaboration_displacement,emotional_dependence
1047,2022080003,student,2022,财务管理,2022级财管1班,效率驱动型,2025-10-20 22:22:00,59.19,70.14,68.87,52.84,52.36,38.5,47.66,30.85,39.71,46.38
1047,2022080003,student,2022,财务管理,2022级财管1班,效率驱动型,2026-01-07 18:49:00,60.03,62.99,70.65,57.51,49.44,43.08,57.46,36.62,44.05,48.84
1048,2023110003,student,2023,市场营销,2023级营销1班,谨慎低频型,2025-11-16 19:07:00,22.27,39.05,31.28,21.57,31.8,20.65,23.54,12.63,15.27,27.38
1048,2023110003,student,2023,市场营销,2023级营销1班,谨慎低频型,2026-01-12 22:10:00,21.53,37.97,28.78,26.56,33.06,24.07,20.58,27.27,17.75,25.47
1048,2023110003,student,2023,市场营销,2023级营销1班,谨慎低频型,2026-04-10 22:06:00,13.85,29.61,40.94,26.21,20.73,18.23,30.61,14.98,25.01,28.14
1049,2023090001,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2025-09-21 19:25:00,59.25,71.61,71.54,55.95,41.46,47.15,56.19,45.71,44.94,54.0
1049,2023090001,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2025-10-17 17:57:00,63.53,66.7,73.79,61.96,45.96,48.32,54.25,37.96,47.95,59.73
1049,2023090001,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2026-03-12 20:25:00,63.01,70.66,80.88,66.59,49.02,53.94,57.89,45.88,40.45,52.03
1050,2024010004,student,2024,软件工程,2024级软工1班,效率驱动型,2025-09-20 19:17:00,56.32,72.27,78.0,56.06,44.83,35.22,58.48,41.79,38.06,50.17
1050,2024010004,student,2024,软件工程,2024级软工1班,效率驱动型,2025-10-18 21:59:00,60.79,66.57,74.92,56.73,40.49,39.37,59.61,40.39,40.26,52.36
1050,2024010004,student,2024,软件工程,2024级软工1班,效率驱动型,2026-01-07 22:55:00,60.32,74.46,80.31,56.89,47.63,35.65,57.17,42.47,41.28,51.13
1050,2024010004,student,2024,软件工程,2024级软工1班,效率驱动型,2026-03-15 19:58:00,64.47,75.54,86.5,57.56,43.19,45.0,57.48,38.55,43.76,51.5
1051,2024010005,student,2024,软件工程,2024级软工2班,效率驱动型,2025-09-20 21:17:00,58.31,72.57,76.93,57.82,48.32,46.01,55.04,38.87,37.23,40.05
1051,2024010005,student,2024,软件工程,2024级软工2班,效率驱动型,2025-10-12 22:02:00,56.32,74.48,81.54,59.82,51.0,49.57,54.5,36.17,37.46,48.08
1051,2024010005,student,2024,软件工程,2024级软工2班,效率驱动型,2025-11-13 22:35:00,62.52,70.0,77.88,61.01,48.56,41.09,48.55,32.51,35.63,51.22
1051,2024010005,student,2024,软件工程,2024级软工2班,效率驱动型,2025-12-21 21:22:00,69.89,74.24,80.72,60.03,49.74,47.19,60.38,41.78,35.46,47.35
1051,2024010005,student,2024,软件工程,2024级软工2班,效率驱动型,2026-03-11 22:01:00,62.95,67.81,67.84,61.34,44.38,49.69,51.2,39.83,38.91,48.29
1052,2022010004,student,2022,软件工程,2022级软工1班,高压替代型,2025-10-16 20:39:00,67.53,80.45,86.3,69.48,53.26,54.69,65.99,48.59,48.35,55.97
1052,2022010004,student,2022,软件工程,2022级软工1班,高压替代型,2026-04-12 21:13:00,75.56,84.46,91.86,72.53,59.33,55.21,64.08,38.38,48.68,55.11
1053,2024040003,student,2024,数据科学与大数据技术,2024级数科1班,泛化依赖型,2025-10-19 18:51:00,63.8,66.37,75.87,64.42,44.92,48.38,55.3,37.07,48.6,47.65
1053,2024040003,student,2024,数据科学与大数据技术,2024级数科1班,泛化依赖型,2025-12-20 21:16:00,60.1,77.64,82.21,59.08,49.79,44.68,61.06,42.61,43.29,59.14
1053,2024040003,student,2024,数据科学与大数据技术,2024级数科1班,泛化依赖型,2026-01-14 19:10:00,63.61,79.29,83.65,65.81,56.16,48.02,61.27,38.09,43.27,53.85
1054,2022020001,student,2022,计算机科学与技术,2022级计科1班,效率驱动型,2025-09-20 20:46:00,54.51,70.52,74.37,56.24,53.84,39.73,51.02,36.45,35.13,45.91
1054,2022020001,student,2022,计算机科学与技术,2022级计科1班,效率驱动型,2025-10-14 20:20:00,53.15,62.83,75.82,52.73,41.35,44.88,47.66,36.75,31.46,48.15
1055,2023100002,student,2023,心理学,2023级心理2班,自主审慎型,2025-12-27 20:29:00,30.58,45.06,48.74,44.04,35.34,30.94,32.69,25.21,39.33,37.22
1055,2023100002,student,2023,心理学,2023级心理2班,自主审慎型,2026-01-11 21:45:00,30.77,40.62,49.1,39.14,32.53,33.31,45.54,19.04,32.39,38.9
1055,2023100002,student,2023,心理学,2023级心理2班,自主审慎型,2026-03-14 20:30:00,26.57,39.74,45.32,39.49,29.71,30.12,34.57,19.52,23.73,32.36
1055,2023100002,student,2023,心理学,2023级心理2班,自主审慎型,2026-04-04 22:59:00,27.95,39.88,49.63,35.93,33.27,23.92,32.71,21.93,24.19,32.39
1056,2024040004,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2025-10-17 18:33:00,50.76,57.66,62.37,44.54,40.29,32.79,43.54,28.59,36.15,49.13
1056,2024040004,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2026-01-07 22:11:00,46.88,57.83,59.08,42.9,47.14,36.41,48.94,29.8,33.15,45.1
1057,2025020003,student,2025,计算机科学与技术,2025级计科3班,自主审慎型,2025-10-12 19:15:00,40.93,50.38,57.93,36.26,26.87,25.88,40.77,31.6,27.87,32.97
1057,2025020003,student,2025,计算机科学与技术,2025级计科3班,自主审慎型,2026-01-10 18:24:00,43.69,53.94,61.78,49.56,27.4,23.46,36.34,29.8,33.79,41.05
1057,2025020003,student,2025,计算机科学与技术,2025级计科3班,自主审慎型,2026-03-13 18:39:00,43.21,57.4,54.97,38.89,31.82,26.92,37.5,26.4,35.08,33.51
1057,2025020003,student,2025,计算机科学与技术,2025级计科3班,自主审慎型,2026-04-12 20:28:00,44.86,58.72,52.01,39.46,31.67,20.76,38.91,33.29,24.83,28.69
1058,2022040003,student,2022,数据科学与大数据技术,2022级数科1班,平衡辅助型,2025-11-16 21:46:00,45.49,55.72,62.7,41.76,40.88,35.82,44.18,28.64,33.32,40.81
1058,2022040003,student,2022,数据科学与大数据技术,2022级数科1班,平衡辅助型,2026-03-11 22:11:00,40.75,59.66,63.38,45.87,41.27,35.19,50.02,29.78,33.46,41.84
1058,2022040003,student,2022,数据科学与大数据技术,2022级数科1班,平衡辅助型,2026-04-08 21:44:00,49.03,54.31,61.25,43.03,44.1,37.28,39.39,29.41,29.51,41.86
1059,2025050002,student,2025,网络工程,2025级网工2班,自主审慎型,2025-09-16 19:16:00,28.6,42.42,42.41,26.63,35.38,22.22,31.55,24.99,16.09,27.43
1059,2025050002,student,2025,网络工程,2025级网工2班,自主审慎型,2025-12-26 20:53:00,25.73,43.97,42.2,28.83,28.31,29.54,34.54,22.59,22.63,30.02
1059,2025050002,student,2025,网络工程,2025级网工2班,自主审慎型,2026-01-08 22:30:00,29.07,40.23,39.55,27.85,27.27,28.37,32.74,21.53,21.3,29.07
1059,2025050002,student,2025,网络工程,2025级网工2班,自主审慎型,2026-03-12 19:50:00,23.32,33.84,37.67,34.93,32.38,31.45,33.26,20.43,25.78,30.72
1060,2023110004,student,2023,市场营销,2023级营销2班,泛化依赖型,2025-09-18 20:06:00,65.19,71.11,72.73,68.24,56.14,49.22,65.47,35.47,52.21,58.64
1060,2023110004,student,2023,市场营销,2023级营销2班,泛化依赖型,2026-01-08 18:10:00,71.8,81.99,88.11,70.8,59.71,54.47,72.21,48.55,48.15,62.26
1060,2023110004,student,2023,市场营销,2023级营销2班,泛化依赖型,2026-04-06 22:03:00,78.48,73.75,85.98,69.09,52.09,55.09,60.85,42.21,51.92,58.95
1061,2022090001,student,2022,汉语言文学,2022级汉文1班,谨慎低频型,2025-09-15 18:13:00,13.81,31.26,40.45,24.94,20.78,15.03,24.23,21.54,18.62,20.94
1061,2022090001,student,2022,汉语言文学,2022级汉文1班,谨慎低频型,2025-10-16 21:52:00,12.06,25.93,30.64,27.26,14.93,26.75,21.94,15.08,19.41,32.71
1061,2022090001,student,2022,汉语言文学,2022级汉文1班,谨慎低频型,2025-12-24 20:04:00,19.67,36.72,34.21,28.63,29.99,17.94,25.05,9.42,23.01,24.83
1062,2023030003,student,2023,人工智能,2023级人工智能1班,平衡辅助型,2025-09-18 18:13:00,54.92,64.28,72.23,53.94,42.65,41.99,49.12,31.87,33.6,47.04
1062,2023030003,student,2023,人工智能,2023级人工智能1班,平衡辅助型,2025-11-15 21:36:00,40.89,59.81,68.08,47.72,44.75,33.59,45.57,26.71,34.66,41.92
1062,2023030003,student,2023,人工智能,2023级人工智能1班,平衡辅助型,2026-01-09 21:31:00,47.79,61.56,64.67,52.23,35.3,34.05,40.73,28.72,32.47,43.7
1062,2023030003,student,2023,人工智能,2023级人工智能1班,平衡辅助型,2026-03-16 19:29:00,46.36,56.41,61.9,41.33,37.24,33.87,44.03,28.16,29.37,32.0
1063,2022050004,student,2022,网络工程,2022级网工2班,自主审慎型,2025-09-22 21:26:00,24.76,45.88,44.23,38.35,28.9,25.63,31.08,19.46,29.53,30.16
1063,2022050004,student,2022,网络工程,2022级网工2班,自主审慎型,2025-11-10 23:16:00,24.48,47.41,44.25,32.08,30.04,26.34,28.83,21.22,22.43,36.64
1063,2022050004,student,2022,网络工程,2022级网工2班,自主审慎型,2026-03-16 19:50:00,19.54,40.13,41.88,33.14,39.17,22.37,34.73,14.82,23.49,35.27
1064,2024040005,student,2024,数据科学与大数据技术,2024级数科1班,平衡辅助型,2025-09-15 18:20:00,34.6,55.13,52.46,43.48,39.83,37.03,37.59,25.2,30.03,33.47
1064,2024040005,student,2024,数据科学与大数据技术,2024级数科1班,平衡辅助型,2025-12-22 20:48:00,40.55,53.8,56.97,42.18,41.57,36.57,44.96,24.69,25.68,40.87
1064,2024040005,student,2024,数据科学与大数据技术,2024级数科1班,平衡辅助型,2026-01-07 19:33:00,40.05,52.37,51.22,39.95,32.43,33.83,37.77,28.47,29.6,43.52
1064,2024040005,student,2024,数据科学与大数据技术,2024级数科1班,平衡辅助型,2026-04-06 20:48:00,30.61,56.9,58.76,43.31,38.44,37.23,43.81,33.64,38.06,41.15
1065,2024010006,student,2024,软件工程,2024级软工3班,平衡辅助型,2025-10-16 21:10:00,51.84,65.27,74.42,47.74,47.76,29.17,50.94,29.41,36.15,43.01
1065,2024010006,student,2024,软件工程,2024级软工3班,平衡辅助型,2025-11-11 22:01:00,51.27,61.7,73.1,51.59,37.73,43.2,45.1,35.19,32.64,41.41
1065,2024010006,student,2024,软件工程,2024级软工3班,平衡辅助型,2025-12-20 20:02:00,48.92,58.5,68.16,46.7,46.37,43.09,45.98,35.27,41.92,35.86
1066,2022040004,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2025-09-22 20:34:00,27.75,42.76,52.39,32.11,27.56,30.77,35.68,22.31,26.28,31.09
1066,2022040004,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2025-11-09 20:14:00,28.38,50.43,50.79,47.44,30.71,24.15,38.87,26.89,26.82,34.19
1066,2022040004,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2026-01-15 21:21:00,34.25,40.11,52.98,34.2,35.78,30.59,34.25,23.45,20.28,41.76
1067,2025040001,student,2025,数据科学与大数据技术,2025级数科1班,高压替代型,2025-09-17 17:39:00,63.52,73.51,74.43,60.29,52.54,56.26,61.91,38.67,33.51,52.78
1067,2025040001,student,2025,数据科学与大数据技术,2025级数科1班,高压替代型,2026-01-14 22:21:00,72.88,78.35,86.84,73.3,56.34,55.63,65.77,49.41,40.26,59.91
1067,2025040001,student,2025,数据科学与大数据技术,2025级数科1班,高压替代型,2026-03-18 19:05:00,72.41,79.92,87.1,65.78,51.46,45.42,66.74,49.59,42.88,50.48
1068,2023110005,student,2023,市场营销,2023级营销1班,效率驱动型,2025-09-15 17:22:00,48.75,61.61,69.21,49.72,51.75,46.12,45.7,29.25,34.88,47.36
1068,2023110005,student,2023,市场营销,2023级营销1班,效率驱动型,2025-12-20 21:14:00,48.25,63.92,73.93,57.79,48.05,50.8,50.98,40.72,43.7,49.7
1068,2023110005,student,2023,市场营销,2023级营销1班,效率驱动型,2026-03-17 19:58:00,46.52,62.27,64.66,54.88,51.84,46.89,50.89,39.35,36.2,44.62
1069,2023010004,student,2023,软件工程,2023级软工1班,效率驱动型,2025-09-14 17:38:00,57.42,65.08,67.77,53.55,43.78,37.39,54.05,33.67,34.7,41.16
1069,2023010004,student,2023,软件工程,2023级软工1班,效率驱动型,2025-10-13 18:37:00,52.01,72.53,69.41,53.26,46.08,39.79,56.9,35.95,43.06,44.56
1069,2023010004,student,2023,软件工程,2023级软工1班,效率驱动型,2026-01-11 19:05:00,52.85,72.21,78.95,55.7,41.24,43.5,59.03,33.25,40.25,49.87
1070,2023080001,student,2023,财务管理,2023级财管1班,情绪迁移型,2025-09-18 17:31:00,41.93,57.14,65.4,54.77,43.82,36.77,52.69,25.4,41.48,52.8
1070,2023080001,student,2023,财务管理,2023级财管1班,情绪迁移型,2025-10-20 19:14:00,48.28,61.93,62.72,47.01,34.48,33.88,42.11,32.21,40.37,50.94
1070,2023080001,student,2023,财务管理,2023级财管1班,情绪迁移型,2025-12-26 23:04:00,47.0,58.89,64.25,59.44,38.12,42.84,48.54,33.01,44.88,51.17
1071,2024040006,student,2024,数据科学与大数据技术,2024级数科2班,谨慎低频型,2025-10-14 21:10:00,27.05,41.36,43.88,27.85,27.43,30.43,29.87,24.5,18.43,20.2
1071,2024040006,student,2024,数据科学与大数据技术,2024级数科2班,谨慎低频型,2025-11-11 22:45:00,24.64,46.52,52.01,39.12,26.47,22.61,26.99,15.66,23.0,25.89
1071,2024040006,student,2024,数据科学与大数据技术,2024级数科2班,谨慎低频型,2025-12-26 23:53:00,23.45,40.87,44.87,27.97,26.78,19.61,27.36,24.4,25.91,29.84
1071,2024040006,student,2024,数据科学与大数据技术,2024级数科2班,谨慎低频型,2026-04-08 22:20:00,18.87,39.95,45.76,31.45,18.81,24.9,31.19,20.34,23.44,29.08
1072,2023050002,student,2023,网络工程,2023级网工2班,自主审慎型,2025-09-18 21:45:00,34.45,42.23,44.88,32.06,29.23,19.36,31.8,27.15,22.64,27.76
1072,2023050002,student,2023,网络工程,2023级网工2班,自主审慎型,2025-11-11 22:04:00,29.9,48.09,50.85,42.0,33.82,29.11,35.73,23.83,26.36,28.79
1072,2023050002,student,2023,网络工程,2023级网工2班,自主审慎型,2026-01-13 22:48:00,29.32,55.43,44.53,33.04,32.49,30.09,36.18,26.91,25.5,28.94
1073,2023020002,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2025-09-15 18:49:00,34.04,53.94,61.17,45.79,43.44,40.66,40.86,25.1,37.82,40.99
1073,2023020002,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2026-01-11 22:05:00,40.63,56.99,61.99,54.21,43.11,32.1,42.31,28.54,37.09,40.4
1073,2023020002,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2026-03-12 21:04:00,37.15,52.95,63.88,36.7,35.16,32.29,30.74,26.76,31.04,38.29
1074,2023030004,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-09-15 17:15:00,62.33,72.98,80.45,69.39,48.36,56.17,64.09,38.47,40.88,54.21
1074,2023030004,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-11-13 21:44:00,69.72,77.98,82.25,61.02,55.26,51.38,55.74,47.86,37.66,53.99
1074,2023030004,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2026-03-17 17:38:00,61.11,73.5,80.98,61.88,45.01,46.66,58.51,43.62,46.56,50.14
1075,2025020004,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2025-09-17 19:47:00,68.9,67.39,69.17,59.87,42.94,44.59,51.42,46.66,42.97,52.12
1075,2025020004,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2025-12-26 21:10:00,63.1,78.68,80.61,60.79,52.8,39.16,57.78,41.44,48.77,60.02
1075,2025020004,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2026-04-12 19:08:00,61.81,75.8,78.55,58.07,48.07,47.11,52.26,38.36,45.08,48.86
1076,2022080004,student,2022,财务管理,2022级财管2班,效率驱动型,2025-09-19 21:07:00,44.07,62.62,67.53,54.11,33.99,46.91,54.4,37.25,39.95,43.81
1076,2022080004,student,2022,财务管理,2022级财管2班,效率驱动型,2025-10-13 18:15:00,54.32,56.68,67.18,56.62,43.25,43.8,52.4,37.59,39.47,45.52
1076,2022080004,student,2022,财务管理,2022级财管2班,效率驱动型,2025-12-23 00:04:00,48.18,64.05,66.38,52.15,44.79,42.69,46.63,33.93,38.43,41.82
1076,2022080004,student,2022,财务管理,2022级财管2班,效率驱动型,2026-04-08 18:45:00,51.59,61.41,72.86,58.93,36.11,39.99,44.76,31.05,47.39,55.2
1077,2024090003,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2025-11-08 23:24:00,24.71,44.0,46.23,38.91,33.9,31.17,40.45,17.43,21.69,22.54
1077,2024090003,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2026-03-16 20:33:00,25.52,43.41,49.12,34.91,29.0,26.12,36.67,16.78,24.14,28.43
1077,2024090003,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2026-04-08 21:11:00,29.6,36.77,36.72,38.06,26.79,24.49,32.79,20.62,26.1,23.61
1078,2022040005,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2025-09-15 19:18:00,47.38,51.83,66.25,38.99,35.83,32.57,34.93,29.2,24.08,34.45
1078,2022040005,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2025-10-13 18:34:00,36.33,55.42,64.09,49.31,34.68,34.57,40.27,27.45,21.33,32.82
1078,2022040005,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2025-11-12 18:37:00,37.37,58.4,60.09,46.13,36.01,39.68,43.1,25.89,25.51,43.84
1078,2022040005,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2026-01-13 19:07:00,41.61,50.74,60.2,43.86,39.33,35.69,36.22,22.45,28.24,43.16
1079,2025050003,student,2025,网络工程,2025级网工1班,情绪迁移型,2025-10-20 20:25:00,58.32,68.39,77.59,52.42,46.38,43.6,51.51,37.25,41.5,52.19
1079,2025050003,student,2025,网络工程,2025级网工1班,情绪迁移型,2025-11-12 23:03:00,58.77,65.62,72.25,62.96,50.07,48.28,49.65,37.79,50.87,56.5
1079,2025050003,student,2025,网络工程,2025级网工1班,情绪迁移型,2025-12-23 00:06:00,58.98,73.56,83.96,59.19,48.55,51.35,51.8,35.97,49.33,59.5
1079,2025050003,student,2025,网络工程,2025级网工1班,情绪迁移型,2026-04-04 22:49:00,56.95,72.36,78.39,57.8,46.91,42.65,54.72,31.38,43.12,59.98
1080,2024070001,student,2024,电气工程及其自动化,2024级电气1班,自主审慎型,2025-09-16 17:45:00,28.34,35.49,49.05,32.51,28.13,31.34,30.48,29.93,24.51,39.11
1080,2024070001,student,2024,电气工程及其自动化,2024级电气1班,自主审慎型,2026-01-11 19:52:00,29.6,38.49,54.63,34.4,32.47,23.62,37.87,21.74,31.18,35.36
1081,2025020005,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-09-16 21:24:00,60.69,66.55,69.44,58.41,44.84,41.49,48.36,38.51,36.87,43.67
1081,2025020005,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-10-15 20:37:00,49.9,60.41,70.08,56.67,46.72,32.34,50.12,38.74,36.91,45.41
1081,2025020005,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-11-10 22:14:00,54.62,67.86,76.59,50.79,41.18,47.33,52.04,43.53,32.26,45.25
1081,2025020005,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2026-04-11 23:30:00,61.57,67.11,74.32,58.65,47.72,49.29,50.33,42.39,38.25,40.5
1082,2022020002,student,2022,计算机科学与技术,2022级计科2班,平衡辅助型,2025-09-20 20:18:00,35.29,56.62,61.71,52.37,43.14,36.83,40.22,31.39,26.71,38.43
1082,2022020002,student,2022,计算机科学与技术,2022级计科2班,平衡辅助型,2025-12-25 21:32:00,46.15,55.48,55.42,44.21,42.08,34.07,38.44,26.1,37.01,39.28
1082,2022020002,student,2022,计算机科学与技术,2022级计科2班,平衡辅助型,2026-01-11 18:38:00,29.17,61.97,63.96,40.7,35.59,37.04,43.71,31.32,36.73,43.3
1083,2025040002,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2025-10-20 17:59:00,54.75,69.37,63.7,54.92,43.77,38.53,48.08,43.98,41.27,47.08
1083,2025040002,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2025-12-22 00:15:00,55.31,69.75,70.84,56.09,45.12,34.9,55.09,41.44,42.06,48.34
1083,2025040002,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2026-01-14 20:36:00,50.62,67.79,71.72,53.38,40.24,34.71,48.98,36.58,37.03,49.55
1084,2025090001,student,2025,汉语言文学,2025级汉文1班,自主审慎型,2025-10-19 19:05:00,23.41,33.39,38.24,36.73,27.93,30.62,25.96,21.22,25.16,25.88
1084,2025090001,student,2025,汉语言文学,2025级汉文1班,自主审慎型,2025-11-12 22:51:00,20.47,41.59,48.57,37.17,32.66,24.6,27.5,17.75,22.09,28.13
1084,2025090001,student,2025,汉语言文学,2025级汉文1班,自主审慎型,2026-01-09 21:14:00,18.85,41.03,42.32,30.67,32.2,25.05,24.96,15.78,20.78,35.63
1084,2025090001,student,2025,汉语言文学,2025级汉文1班,自主审慎型,2026-03-17 21:28:00,17.86,26.08,43.62,33.08,25.37,27.61,21.13,10.61,22.24,30.89
